,model_name,source,volume,area,n_triangles,x_scale,y_scale,z_scale,area_ratio_xy,area_ratio_xz,area_ratio_yz,build_time,support_material,model_material,area_ground,box_volume
3297,1069352,thingi10k,18.71559675117623,67.46591308593752,2984,5.257311248779297,5.0,1.6000001907348633,0.959139443056697,3.4122842283270556,3.5416956494217335,56,5.205,19.927,26.286556243896484,42.05849500399709
3298,73474,thingi10k,1.8551089015007023,14.370134277343753,192,1.2699999809265137,1.2699999809265137,2.063750076293945,1.1146405197880869,3.0624986513938106,3.0624986513938106,9,0.306,1.899,1.612899951553345,3.3286223980727163
3299,84942,thingi10k,7.571596502145133,38.232548828125005,88,3.84900016784668,3.3333301544189453,1.6,0.818437278997378,3.1051949677911317,2.9179107359988556,33,3.012,8.695,12.82998832384692,20.52798131815507
3300,343553,thingi10k,8.347796182354294,64.19958496093751,446,8.02673568725586,7.3629203796386715,0.3,0.9444995870793537,2.273562990708345,2.2911160388918543,11,2.656,9.654,59.100215773669184,17.730064732100754
3301,200683,thingi10k,2.462729900726894,22.637729492187503,92,12.000000762939454,1.1998000144958496,0.4,0.8555539511818249,1.9998878955912334,1.9996492427159924,5,0.944,2.925,14.397601089324963,5.759040435729986
3302,52135,thingi10k,8.775677408854168,32.662993164062506,4,3.75,3.75,3.7442886352539064,1.0,1.0,1.0,16,0.857,8.562,14.0625,52.65405893325806
3303,1273629,thingi10k,70.00602624698813,177.75603515625002,7500,7.803792572021484,7.801002502441406,2.965098571777344,1.6133114991014255,3.6270354747986757,1.3383164265235952,129,16.546,69.424,60.877405382873256,180.5075077542679
3304,70380,thingi10k,0.7238402303059898,18.883001708984377,52,6.4,3.8310001373291014,0.1,0.5904464138486352,3.687499836087226,5.34116346967963,4,1.231,1.463,24.51840087890625,2.4518400878906252
3305,248189,thingi10k,0.9168142956437798,14.772694091796877,24230,1.7,1.6994361877441406,2.0,1.4010258073963395,2.2179213692160213,2.401937611252152,37,4.318,2.828,2.889041519165039,5.778083038330078
3306,44025,thingi10k,3.169864568522341,224.08830078125004,14192,7.176708984375,7.178099822998047,1.5,0.40118374444280447,12.845108825070248,12.848698144159822,91,8.636,9.244,51.51513349045068,77.27270023567601
3307,113653,thingi10k,64.21082677844733,176.36523437500003,32998,11.0,5.519622039794922,3.0,1.4419163335625282,1.9756074385209517,3.3728352011194964,58,4.528,61.019,60.71584243774414,182.14752731323244
3308,200697,thingi10k,36.32045845188247,119.53706054687503,1988,3.9,3.9,7.0,1.7552939470781457,1.8216009454412774,2.224003019787016,175,17.251,41.02,15.209999999999999,106.47
3309,71920,thingi10k,57.059566305691426,384.7444921875001,13424,13.544111633300782,13.517364501953125,2.9406610488891602,1.7705877347064607,2.446432036144909,0.948249880546901,216,60.454,59.164,183.08069380247034,538.3782650685276
3310,91142,thingi10k,9658.075168858075,3745.928354272461,28,33.01999515533447,12.446003875732421,31.496001453399657,2.0000001110458454,1.4923074231252558,3.4999995205016323,5911,208.28,8971.782,410.9669876799586,12943.816841267255
3311,49529,thingi10k,3.20254432424903,77.53208007812502,1716,4.411999893188477,5.4459999084472654,1.0,0.7154651739125978,8.460379673058302,6.674994651998878,11,2.243,3.397,24.027751014373788,24.027751014373788
3312,472072,thingi10k,4.710245109411365,39.44079589843751,448,25.780645751953124,0.482574987411499,0.48259997367858887,1.9998280746772676,1.999434333542657,1.5699017797905406,8,1.413,5.026,12.441094799209093,6.004072022631137
3313,296805,thingi10k,0.7912463728442842,26.191352539062507,2366,2.475779914855957,2.85762996673584,1.5100001335144042,1.8058347738876577,2.861290037773153,2.3712925594193814,24,2.774,1.873,7.074862875735089,10.683043886956087
3314,116065,thingi10k,2111.6406030917847,1219.3364521362305,208,25.4,17.779999999999998,17.779999999999998,1.081530110622303,1.0641476491867607,1.545083463502785,1400,83.795,1964.758,451.6119999999999,8029.661359999997
3315,42468,thingi10k,86.80263330361532,261.97558593750006,66236,9.516827392578126,9.515037536621094,2.665536308288574,1.7835515513690396,3.8067610921654906,3.050692273264175,89,9.886,83.345,90.55296986992471,241.3722290116456
3316,486859,thingi10k,23.026655425115226,173.82291669082642,29274,5.882127032279968,3.17332102060318,5.881415472030639,4.86910945630843,1.925614016033139,4.8666547353146115,185,24.22,27.873,18.665877357392223,109.781779888793
3317,94990,thingi10k,12.220092689443572,59.72261718750001,27200,4.000041198730469,3.995045852661133,6.575,2.2106200094985233,0.6715196987175588,0.8250926096233288,118,13.6,17.544,15.980348001461827,105.07078810961151
3318,1344052,thingi10k,673.4450275065105,394.5657812500001,90,11.8,11.009550476074219,10.717330169677734,1.5000002783664053,1.5597839704967047,1.6357400851562895,461,15.355,628.105,129.91269561767578,1392.317252167477
3319,118909,thingi10k,2.98364210250643,18.134887695312504,9216,0.9998922348022461,5.85,1.0,1.8552715639403488,1.680706543769308,1.8662570073054388,21,2.166,3.812,5.8493695735931395,5.8493695735931395
3320,472099,thingi10k,19.316451116641755,93.65857421875002,3038,9.101667785644532,3.3866668701171876,2.4553333282470704,1.4019081251486267,1.5473982495999585,2.3670608301340033,68,8.053,21.492,30.8243167524552,75.68397224274776
3321,1065030,thingi10k,92.00751454306729,465.8349218750001,14038,17.55774688720703,8.890000915527343,5.022850036621094,1.8852409773550287,2.1232238687574703,2.596863875296826,223,39.103,94.408,156.08838590186787,784.0085548433244
3322,76054,thingi10k,0.5870280729712299,14.095788574218753,1444,1.2699999809265137,1.2699999809265137,2.159000015258789,0.9271897636991844,2.897440557424067,2.9916261269187547,10,0.306,0.887,1.612899951553345,3.4822510200145724
3323,703800,thingi10k,16.2415358983769,168.31945312500002,7414,12.953999328613282,12.949705505371094,1.5875000953674316,0.36844745264491446,3.26911296855088,4.340948160964123,74,9.929,18.039,167.75047642231686,266.3038973183601
3324,1036468,thingi10k,6.462404400160398,52.22049804687501,4592,3.9267131805419924,3.0899866104125975,3.4207530975341798,2.2621696321252682,1.014539962521966,1.7731256855096431,16,1.267,6.581,12.13349115080542,41.5056774380212
3325,188498,thingi10k,5.809842607179837,125.11113281250003,1108,20.289999389648436,1.9399999618530273,0.5,1.897456172657385,3.6254504125438234,17.13319595834783,12,3.764,7.268,39.36259804191591,19.681299020957955
3326,276932,thingi10k,40.17647030560425,293.5784570312501,824,9.575529479980469,11.122769927978515,2.8,1.0373649957273632,4.097705894789085,3.830857211528112,44,5.055,38.28,106.50641134439851,298.21795176431584
3327,449999,thingi10k,9.653870836893718,43.00564941406251,112,4.300099945068359,4.300199890136719,0.6000999927520752,1.7399648988332972,2.1863215790876414,2.1863173295587077,10,1.629,10.098,18.491289311359868,11.096622581723581
3328,250739,thingi10k,152.68622414860113,161.3379051185608,92,5.08,5.08,7.619999999999999,1.5529144112563738,1.999999924631604,2.0000001217246903,96,1.917,142.751,25.8064,196.64476799999997
3329,52860,thingi10k,31.326939352461455,120.12955078125002,1622,5.715000152587891,5.435287857055664,2.5399999618530273,1.1534144216808713,3.956280483263782,3.5167035986651287,53,3.884,30.778,31.06267093243223,78.899182983431
3330,118921,thingi10k,2.4441810860979305,36.540068359375006,2008,1.8999998092651367,5.0,1.8999998092651367,1.4132668759463336,1.3384842852140744,2.054685698527858,41,4.793,4.626,9.499999046325684,18.04999637603778
3331,1592666,thingi10k,721.7226650108321,684.2956250000001,21134,22.451400756835938,8.553399658203125,14.902200317382812,1.6637435082977872,1.1235340439121884,1.72772736497389,745,46.916,687.475,192.0358035597019,2861.756012756253
3332,95494,thingi10k,4.007011074515681,78.19455566406252,882,4.094977951049804,5.2794639587402346,1.3,0.8575719026014266,7.269645415118725,4.654121952669229,9,1.403,3.805,21.619288504403375,28.105075055724388
3333,118920,thingi10k,7.169912616571069,80.15856445312501,2878,4.4,6.3,1.9999998092651368,1.5549219359911193,2.516467811247616,1.923357374965599,18,1.776,7.41,27.720000000000002,55.439994712829595
3334,71712,thingi10k,1.4011322651712692,27.369270019531257,4488,3.9911998748779296,3.9911998748779296,0.3,1.060913283639546,5.567176344339457,5.558732850532111,13,2.083,2.114,15.9296764412256,4.77890293236768
3335,276933,thingi10k,4.293826148986818,33.533369140625005,692,2.411400032043457,2.436199951171875,1.8,0.9263283586508557,4.075528846382434,4.101711309088855,14,0.578,4.169,5.874652640320128,10.57437475257623
3336,188499,thingi10k,5.778400889635088,124.56507812500003,1104,20.189999389648438,1.9399999618530273,0.5,1.8971122735008998,3.625379183564825,17.13319595834783,12,3.74,7.237,39.16859804573061,19.584299022865306
3337,78736,thingi10k,12.521715550152267,42.76342773437501,7044,5.273040008544922,3.714189910888672,2.946719932556152,1.002968944647862,1.2106488228518846,1.3261366811751962,17,1.104,12.262,19.585071999449866,57.7117220413263
3338,1396897,thingi10k,68.2643117821996,167.18916015625004,62688,6.3506591796875,6.225995635986328,4.7986000061035154,2.1926269596398194,2.4444134129410187,2.819968049043714,179,19.915,69.303,39.539176338370886,189.73269181863452
3339,74642,thingi10k,20.244021795113856,158.17334960937504,268,6.001776123046875,5.901983642578125,3.7981918334960936,1.740318220328053,1.6905530786433027,2.708951201841019,33,3.218,19.438,35.422384504638615,134.54101154847694
3340,1344047,thingi10k,85.49679281616213,207.18962890625005,40,7.442404174804688,7.825407409667969,4.649200057983398,0.9869445916056273,3.003785092575352,3.0037849046621328,67,1.68,80.914,58.23984477526043,270.7686897060849
3341,76055,thingi10k,2.2860716238555234,15.498245849609377,952,1.2699999809265137,1.2699999809265137,2.5399999618530273,3.2496126625838224,1.4278282922209151,2.3580893083020107,28,2.647,3.489,1.612899951553345,4.096765815418246
3342,1716284,thingi10k,53.095260416666676,141.82500000000002,12,1.55,1.55,22.1,1.9999999285488543,2.0000000623625884,2.0000000623625884,86,0.421,49.956,2.4025000000000003,53.09525000000001
3343,72227,thingi10k,2.1756860047898137,17.030577392578127,562,1.8899999618530274,1.8899999618530274,1.8899999618530274,1.9299882304308917,1.9507767882313192,1.940477820701084,34,3.212,3.461,3.5720998558044452,6.751268591205606
3344,1344053,thingi10k,7.0954690755208345,33.481503906250005,24,1.0199999809265137,10.5,0.8833450317382813,2.0000000445226114,1.5000000471013102,2.000000164513067,9,0.862,7.119,10.709999799728394,9.460625113008064
3345,1228189,thingi10k,23.33833283721199,163.46919921875002,11358,10.413190460205078,12.255500030517577,4.661915969848633,0.6258573620167311,0.9329274987143862,1.059115241937674,141,16.169,28.497,127.61885600282868,594.9483828534001
3346,472067,thingi10k,521.6499099324545,749.6831250000001,4006,22.656787109375,7.7469970703125,11.768666839599609,1.546025249218895,1.3203619765134706,2.005967197011705,621,104.045,497.398,175.52206335902213,2065.660686671425
3347,1146165,thingi10k,6.373731351574149,36.492148437500006,8788,4.478585052490234,4.20265007019043,1.0392409324645997,0.8987565153123533,3.1479429221141495,2.793081546049456,33,3.053,7.446,18.82192578520189,19.560515703792706
3348,116070,thingi10k,1516.999055136378,1122.5035828613281,272,25.864390258789065,15.201358947753906,13.997420806884765,1.6524592017906923,1.5253792315536396,1.8882128662908046,1223,126.913,1419.266,393.1738802886421,5503.420252675859
3349,87721,thingi10k,21570.918023844355,5188.064535644531,1708,35.559999999999995,35.559999999999995,25.4,1.5705387837403946,2.276698148192614,2.23492910015954,12147,331.604,19970.445,1264.5135999999998,32118.645439999993
3350,815475,thingi10k,262.67585160521674,586.1777343750001,6228,27.392498779296876,14.858029174804688,2.0,0.645398320309561,3.889803769485072,6.5053770232130725,190,12.813,251.079,406.9985460335948,813.9970920671896
3351,116064,thingi10k,18.364024241339727,78.62262695312502,1610,6.1,7.5,6.610831451416016,0.8438385510053791,0.9032401123418871,0.509285013295135,159,19.284,25.231,45.75,302.44553890228275
3352,296804,thingi10k,0.7768436959872166,26.039750976562505,2280,2.475860023498535,2.8452701568603516,1.5100000381469727,1.7693290152908965,3.0441637365096637,2.5198352977444163,27,2.94,1.96,7.044490637423951,10.637181131236158
3353,100606,thingi10k,50.774660498953004,190.42966796875004,2262,19.960699462890624,2.22239990234375,2.8222999572753906,2.8566943807745706,1.2987435861867713,3.854037834507992,118,18.673,51.283,44.360656537041066,125.19907904919928
3354,472073,thingi10k,4.640752574920655,38.86385009765626,296,25.399951171875,0.4824941635131836,0.4823883056640625,1.9999992192921676,2.00000037022321,1.5699921215070187,8,1.393,4.954,12.255328193949534,5.911827002836331
3355,113134,thingi10k,83.8098872651905,557.65875,2170,14.0,11.6,1.8600000381469726,2.114739817351543,4.749715505479826,5.339517720790708,138,20.495,84.387,162.4,302.0640061950684
3356,70381,thingi10k,12.985767760208722,261.56296875000004,1636,8.0,7.956179809570313,6.3735198974609375,1.563802822006681,2.680577634398305,2.6806618542644483,132,19.51,17.208,63.6494384765625,405.6709625925869
3357,200696,thingi10k,113.2626840919576,539.0284375000001,3512,12.999800109863282,14.099201965332032,5.999800109863282,1.9053510355298366,1.727973759605987,1.1224795502549318,227,27.917,115.581,183.28680725790795,1099.6842063224863
3358,90275,thingi10k,22.492449062680667,143.46207031250003,37016,8.06915740966797,8.06835479736328,2.0,0.7035416369003076,3.875712836666822,3.876028878087675,40,4.19,22.304,65.10482489697402,130.20964979394805
3359,814757,thingi10k,2.5588600390752165,36.61631347656251,64,3.8000999450683595,5.120100021362305,0.2500999927520752,1.7409659907238229,1.2411539988980511,1.35629499045703,5,1.693,2.846,19.456891809923402,4.866168500639754
3360,59707,thingi10k,20.17731606451671,115.07338867187502,216,6.980000305175781,2.5049999237060545,3.0,0.7693234522102765,3.7707723373468904,3.361277831745298,27,1.078,19.343,17.48490023193357,52.45470069580071
3361,72582,thingi10k,8.432852355957033,97.76710937500002,240,10.6,10.541940307617187,1.3,0.11610069858528486,3.9245256664791026,3.924526408244919,12,1.422,8.782,111.74456726074219,145.26793743896485
3362,1036657,thingi10k,12.246503393906927,81.91823730468752,8956,7.462531280517578,5.600700378417969,1.2890499114990235,1.2030561495501388,1.8581699209875469,3.148801842521709,20,2.488,12.692,41.79540176675073,53.876358948496154
3363,90088,thingi10k,9.817616864631574,92.98953125000001,864,5.6,5.6,1.4000045776367187,1.568805928132972,3.5570770363137756,3.557079469148465,13,2.294,9.591,31.359999999999996,43.904143554687494
3364,343552,thingi10k,7.906249708910785,61.05988769531251,724,7.833240509033203,7.167835998535156,0.3,0.9419715280783476,2.2999603834936257,2.3025470694102745,10,2.538,9.157,56.147383305832044,16.844214991749613
3365,84943,thingi10k,8.683099222819012,64.45553710937502,60,8.0,7.0,0.8,0.956378596169608,1.1541178077459335,1.0178571087973458,11,2.579,9.133,56.0,44.800000000000004
3366,407639,thingi10k,5.40956379236964,34.31918457031251,872,4.2844799041748045,3.720000076293945,0.8399999618530274,1.503696749474882,1.8553076843501022,1.9847576586320685,7,0.795,5.595,15.938265570410147,13.388142471147944
3367,118288,thingi10k,3.5832316449005095,41.51982910156251,10092,1.2,4.034814453125,4.039999389648438,4.71464846822698,4.476426347626993,0.45577010341997565,97,11.982,8.033,4.84177734375,19.560777513563632
3368,343546,thingi10k,5.979923568372926,47.40172363281251,766,7.032142639160156,5.994010543823242,0.3,0.9506318176479444,2.3633024471357986,2.378611612166678,8,1.998,6.978,42.15073712479497,12.645221137438492
3369,40915,thingi10k,3.149898949347865,30.685751055526733,4552,3.557204141616821,3.162300314903259,0.8153401005268096,1.6971853099324101,3.1984537299495375,3.346918820309355,7,0.923,3.331,11.24894777721005,9.171718211491275
3370,99906,thingi10k,28.919963576981438,96.53328125000002,7160,4.798400115966797,4.80015983581543,2.1,2.2835241256144267,3.885179789576406,3.7973115839858753,39,1.693,27.189,23.03308751283592,48.369483776955434
3371,1455661,thingi10k,9.05301739650086,186.71460937500004,2580,7.4,7.4,2.1120100021362305,1.0203116300595425,5.456130621715604,5.253370346617308,14,2.814,8.769,54.760000000000005,115.65366771698
3372,1452668,thingi10k,0.7871911277820669,7.563591308593751,56,2.1226806640625,3.5170475006103517,0.5755508422851563,0.6566980746204659,1.8067494069424657,1.4663681505610264,6,0.696,1.155,7.465568724134937,4.296814367313583
3373,69405,thingi10k,24.557112916863364,139.62045898437503,7916,10.98455581665039,5.954600143432617,2.9772998809814455,1.1852920098469308,2.029678998909959,2.983237664803534,47,4.026,24.132,65.40863764137,194.74112906480943
3374,789084,thingi10k,108.63823686290814,279.31601562500003,69544,8.35454864501953,18.819778442382812,1.9748512268066407,1.1951601958924098,4.15622820470751,2.084664470029958,108,10.904,104.112,157.2307544853771,310.5073483871807
3375,112941,thingi10k,2385.7696392014705,1878.7156462280273,1600,29.972000484466555,29.971998062133785,7.619999999999999,0.6970630077190001,3.4915225398840546,3.491526296251867,1388,26.64,2223.685,898.3207404387044,6845.204042142927
3376,48346,thingi10k,6.263687173803649,33.98788818359375,236,1.2010000228881836,6.20099983215332,1.0,2.0538345873501287,5.516281626293396,2.336096584618582,29,2.738,7.286,7.44740094034576,7.44740094034576
3377,1307397,thingi10k,5.606517359636901,55.53719726562501,1458,5.580760192871094,0.9300002098083496,2.600000762939453,0.9626264212976536,3.1313645224506326,3.3535052516369808,43,3.636,7.222,5.190108150260203,13.4942851504148
3378,57500,thingi10k,17.253311300339803,246.39039062500004,11764,9.5,1.675,6.5,2.296226483485124,2.326850180683831,6.892010659218928,269,36.556,22.917,15.9125,103.43124999999999
3379,48420,thingi10k,19.619593297561014,76.91100097656252,436,6.0,5.967131423950195,1.0,1.5058934293675699,2.4439830780029297,2.4448749389243147,18,2.581,19.728,35.80278854370117,35.80278854370117
3380,255495,thingi10k,9.663995217059899,103.35326171875002,3264,1.7785720825195312,5.4859458923339846,9.899520111083984,2.7158558933257835,3.3268955212740883,1.1943304837174598,227,24.9,20.495,9.757150210317922,96.59110473390959
3381,97730,thingi10k,6.544960642623494,32.40860107421876,3110,2.0998001098632812,2.0998001098632812,3.65,1.8594475464937437,1.9668149471727365,1.983175036116154,73,7.196,9.785,4.409160501381848,16.093435830043745
3382,81152,thingi10k,11.917851540652286,73.37285156250002,396,5.793936920166016,6.166035842895508,1.6,0.560772132535207,4.718502776911257,2.2379490355448404,38,3.341,12.923,35.72562272121926,57.16099635395082
3383,621685,thingi10k,84.45878436936371,333.83628906250004,22574,9.87097396850586,5.953125,9.929188537597657,1.4458834272454617,2.0759073253628637,1.2772917987784447,343,52.173,89.455,58.763141906261446,583.4703150488757
3384,333704,thingi10k,5.852776552125316,32.77635986328126,14730,3.138104057312012,1.6,3.330332565307617,2.1368173895195213,1.8433845661019796,2.196354289622528,80,9.573,9.175,5.02096649169922,16.72148821662425
3385,93556,thingi10k,1.2799169116606939,15.270876464843752,268,2.8258100509643556,6.004843902587891,0.25,0.6034301787595336,4.53329724921725,2.470632261374478,4,0.829,1.688,16.968548254404887,4.242137063601222
3386,112996,thingi10k,19.19131919606527,99.31035156250002,164,5.0,10.5,1.5,1.418115234375,1.5333319346110026,0.8739855327303447,38,5.224,20.092,52.5,78.75
3387,518094,thingi10k,2688.8149788899245,1160.9492187500002,619008,18.367190551757812,18.367190551757812,14.468185424804688,1.7479590102640823,1.7029023964883783,1.7130907735677243,1499,21.529,2496.753,337.3536887645814,4880.895722787814
3388,117150,thingi10k,13.477084931214653,83.77489257812502,290,2.3,9.199800109863281,3.5,1.094569405897317,2.0400550794897616,2.0167181199948336,23,0.831,12.987,21.159540252685545,74.05839088439942
3389,471988,thingi10k,114.49053749237203,380.10960937500005,109296,17.70049285888672,4.70301513671875,11.128367614746093,0.8756140291855773,1.4815844076800035,0.413119778632434,272,41.843,115.766,83.24568584272637,926.3885943995235
3390,280280,thingi10k,1603.6788193127118,781.6416406250002,7852,11.4905517578125,15.886796569824218,15.889056396484374,1.6497841136159785,1.649333512353198,1.5704903528551342,1149,52.258,1495.333,182.5480582514033,2900.5163926252617
3391,62593,thingi10k,30.270849683376337,114.94446289062502,4874,5.884866714477539,5.930198669433594,4.7812236785888675,1.4042313136276983,2.0902216534786917,2.042746010833498,159,22.999,33.833,34.89842875998875,166.85719393280493
3392,518080,thingi10k,2638.1617832088205,1139.2825000000003,619008,18.367190551757812,18.367190551757812,14.468185424804688,1.6868385828110268,1.670489718975035,1.6902904355829482,1459,21.529,2450.418,337.3536887645814,4880.895722787814
3393,70829,thingi10k,9.191390484372777,39.548398437500005,1206,4.131553268432617,3.6354278564453124,1.0000001907348632,1.2265289513977229,2.472125775372612,4.095181345852724,12,1.154,9.265,15.019963842447613,15.019966707278362
3394,74497,thingi10k,54.0730620580017,192.1949788078308,5584,7.4196028327941885,2.5400006055831907,7.4196028327941885,5.056700601129394,0.7734217540491787,5.065117073159896,216,29.646,58.269,18.845795688483996,139.82831907653636
3395,1387346,thingi10k,2240.3984781089202,2031.6531002441407,440,33.527999515533445,33.527999515533445,2.54,1.5693001547920997,1.9999992547462366,2.0000005089749853,1248,70.64,2095.26,1124.126751513611,2855.281948844572
3396,635753,thingi10k,7.585505174742221,39.474150390625006,13186,2.78609619140625,8.555120849609375,0.9909408569335938,0.8177378522103079,4.2472035479367785,2.224213852514011,32,2.891,8.443,23.835389616116885,23.61946141154095
3397,125069,thingi10k,8.08253725792346,177.40550781250005,7496,3.371425247192383,3.371425247192383,7.139916229248047,1.8417567624496858,4.041120646169476,4.01494387074321,161,18.829,14.516,11.36650819740622,81.15591634854164
3398,68647,thingi10k,3.230857601165772,19.89894653320313,246,1.275,2.304800033569336,3.9,1.1746403937123415,1.78473555544263,1.2572214512168782,13,0.4,3.24,2.938620042800903,11.460618166923522
3399,1313533,thingi10k,949.9331332167786,852.9807812500002,288,24.999801635742188,12.500000762939454,3.040000152587891,1.9999997314441664,1.9998926937284067,1.999926093661843,545,25.57,896.644,312.49753952011235,949.992567824482
3400,255522,thingi10k,202.30291898927467,479.5100000000001,18894,22.859999084472655,6.35,5.714999771118164,2.094542263963267,1.066587746192414,2.7234155561730895,162,12.241,194.441,145.16099418640135,829.5950485505688
3401,68653,thingi10k,0.47609300128618887,13.298452148437503,992,1.35,1.35,2.066670036315918,0.9213638567303105,2.674282492248819,2.674282834067013,51,5.082,2.774,1.8225000000000002,3.766506141185761
3402,827772,thingi10k,11121.880331433878,2810.6881317626953,1844,35.562538604736325,30.485079631805416,17.14753981590271,1.5612665683560565,1.9152462438543911,1.8626718376701188,6119,103.625,10280.248,1084.126821274541,18590.107833293234
3403,124363,thingi10k,8.184467828910522,67.55764648437501,352,5.989035797119141,5.375115585327149,0.6598213672637939,1.8432828987137673,2.5172130401822708,0.8416086511397517,20,4.071,9.311,32.1917596541773,21.2408108696467
3404,1097847,thingi10k,559.8504421629412,2180.7467187500006,44954,19.0,22.4,7.8,2.8023161923974977,5.212946388563807,4.852785033620758,481,34.541,532.258,425.59999999999997,3319.68
3405,635747,thingi10k,2016.2575560905632,1542.1324374023438,630,17.210635528564453,17.006025924682614,16.284325790405273,2.250977839666878,2.943093326057632,1.5519373947849067,1526,105.154,1887.916,292.6845139790307,4766.169979440962
3406,77015,thingi10k,6.703099681874055,32.246030273437505,4518,2.25,2.25,2.25,2.493321548273534,2.490939858519001,2.4920673134886187,47,4.27,8.421,5.0625,11.390625
3407,128559,thingi10k,11.292011122385663,145.23478515625004,228,5.056000137329102,11.476000213623047,0.6,1.8950850069656553,3.6522949434916545,3.5670961669118606,16,5.103,13.337,58.02265865606693,34.813595193640154
3408,225953,thingi10k,21.33313425466574,72.70354980468751,1978,4.027499771118164,3.283319854736328,4.702472305297851,1.778046273297283,1.4780619772601247,1.9845015782775337,119,12.438,25.164,13.223569963458283,62.1834715303311
3409,53835,thingi10k,4.2096863192487515,35.88695556640626,2376,7.620417785644531,5.7458335876464846,0.3174999952316284,0.605625764974147,2.8206158261366836,2.7682161605064386,7,1.667,4.808,43.785652464654994,13.9019444487417
3410,110950,thingi10k,3.817220817578337,46.38663085937501,12540,7.9,4.44000015258789,0.2,1.0882698187094224,3.038008303581914,5.129336597534159,9,2.088,5.006,35.076001205444335,7.015200241088867
3411,1066896,thingi10k,8.512805751454087,69.15235351562501,888,10.79824447631836,3.1,0.4699999809265137,1.4334822252987112,3.0734095080981247,4.958924028068868,12,2.768,9.413,33.474557876586914,15.733041563519327
3412,47854,thingi10k,5.823500000000001,100.08330078125002,16,4.4,4.4,5.5,1.999999866012699,1.8804157666923584,1.8804157666923584,17,0.703,5.971,19.360000000000003,106.48000000000002
3413,103086,thingi10k,8.200388313870237,59.60111816406251,360,5.543973922729492,3.154637908935547,3.751620864868164,0.847658782965124,1.0636624912678756,2.1856403571311125,87,9.241,11.794,17.489230302792567,65.61296131444115
3414,225947,thingi10k,7489.4587296668105,3708.0468618652344,280,26.153214683532713,26.174444007873536,22.86,0.9571977163003124,3.2489080827584207,3.2491197763601094,4167,27.432,6950.567,684.545853360023,15648.718207810125
3415,212133,thingi10k,2.690360953907885,24.876420197582245,1152,3.314006776809692,3.314007079601288,0.7620001816749572,1.3470803666487179,2.9580368769981087,2.9580366067305186,15,1.984,3.464,10.982641920193965,8.368775138458801
3416,107586,thingi10k,50.282080789553476,168.25089843750004,3348,7.5582832336425785,5.560000228881836,3.2,1.3057001116810285,2.9037143377276577,3.718325835784013,51,2.73,47.485,42.02405650900648,134.47698082882073
3417,58021,thingi10k,42.74657175360575,189.53835937500003,4984,7.55,9.5,2.998324966430664,1.468373747726233,2.228321697451189,3.1367801762184127,109,18.445,43.673,71.725,215.05485821723937
3418,204962,thingi10k,2.6791235313381385,37.762006835937505,1764,4.1111000061035154,3.500099945068359,0.3501999855041504,1.7268167113519683,5.294423115181246,6.149999655019958,6,1.319,2.902,14.389260905533446,5.0391189605332505
3419,46579,thingi10k,5.209696795145672,56.90499511718751,636,5.143600082397461,5.143600082397461,0.2,1.9691475681008201,2.4977020298452075,2.4950634153732536,9,2.465,6.637,26.456621807639163,5.291324361527833
3420,51011,thingi10k,1.6880398041157088,21.933295898437503,8656,1.9,1.8999998092651367,2.5700000762939452,2.202372230493183,1.8413147857231955,1.841287823169899,66,7.486,4.634,3.6099996376037593,9.277699344062777
3421,1228200,thingi10k,1.5563251870943025,15.131156005859378,35312,4.127219009399414,3.1748779296875,0.47624998092651366,0.5482787786006342,3.552523334702634,4.136783281104773,7,0.79,1.857,13.103416543928905,6.2405018791183045
3422,55277,thingi10k,5.5051313584739265,52.82772949218751,720,1.715234375,9.036167907714844,0.6350115776062012,1.9851646467042756,4.953631743852217,3.291452189704246,17,2.643,6.501,15.49914581358433,9.842137034632733
3423,849726,thingi10k,91.39081452171071,248.45960937500004,868,4.069800186157226,20.499801635742188,1.240000057220459,1.922067309160762,2.398057122870822,3.2799215010294525,68,6.91,88.089,83.43009651332977,103.45332445043734
3424,77940,thingi10k,44.52145734806593,136.18523437500002,1310,7.297371673583984,7.326873779296875,7.0666656494140625,0.5793186089827416,1.6486955395450413,1.3365691943917537,156,14.34,47.978,53.466921172966245,377.83285523293
3425,550198,thingi10k,3.5195882179589724,29.675380859375007,29606,1.6399999618530274,1.3328871726989746,4.981525802612305,2.6472494665304733,2.2616766271804956,1.4490016804989063,94,9.836,7.572,2.185934912380708,10.889291168855564
3426,118317,thingi10k,1337.347140600089,999.7479532470703,1620,21.589999999999996,16.764000968933104,6.35,1.2295931620828442,3.0588217771104667,2.393172631570289,775,15.899,1249.173,361.9347809192656,2298.2858588373365
3427,619534,thingi10k,35.27995258890838,123.71088867187503,1656,1.500005054473877,7.844704437255859,7.9970756530761715,3.2829845240784223,3.123553809152536,1.0144753765583274,171,20.595,39.34,11.76709630673744,94.10235938201251
3428,229600,thingi10k,87.77959256944652,308.08265625000007,1086,27.0,2.9999998092651365,2.9999998092651365,1.9766792329631366,1.708573249843922,2.336883842072013,135,12.507,86.825,80.99999485015869,242.9999691009531
3429,69983,thingi10k,1767.5152759319055,922.8511934509278,12,17.63541337966919,13.029575328826903,8.315436596870422,1.9999999091321676,2.000000028943004,1.8500874500862712,980,18.906,1642.136,229.78194708540153,1910.7372120940906
